line_type;mkp_name;mkp_order_no;order_date;ordoro_id;sku;item_sale_price;item_tax;shipping_sale;total_per_sku;title;supplier_name;order_status;item_cost;cancelled_value;transport_cost_est;first_pick_date;last_delivery_date;courier;mage_mkp_commission;mkp_estimated_commission;mkp_actual_commission;order_grand_total;ordoro_import_date;tool_import_date;max_shipping_date;max_delivery_date;cd_status;is_clogistique_order;line_status;transport_cost_actual;order_place_time;order_prep_time;order_delivery_time;order_total_time;gm_estimated
ORDER LINE;CDiscount;20092820112TIRI;28.09.2020 18:11;1-300057159;TOP-2D2S/Wenge;119,95;0;19,95;139,9;;TOP;shipped;33,99;0;0;1.10.2020 18:16;0000-00-00 00:00:00;UPS;0;0;20,99;279,8;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;61,6
ORDER LINE;CDiscount;20092820112TIRI;28.09.2020 18:11;1-300057159;TOP-2D2S/Wenge;119,95;0;19,95;139,9;;TOP;shipped;33,99;0;0;1.10.2020 18:16;0000-00-00 00:00:00;UPS;0;0;20,99;279,8;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;61,6
ORDER LINE;CDiscount;20092820112TIRI;28.09.2020 18:11;1-300057159;TOP-2D2S/Wenge;119,95;0;19,95;139,9;;TOP;shipped;33,99;0;0;1.10.2020 18:16;0000-00-00 00:00:00;UPS;0;0;20,99;279,8;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;61,6
ORDER LINE;CLogistique;20092821012T4LC;28.09.2020 19:01;1-300057160;TOP-RTV140/black;77,95;0;0;77,95;;TOP;awaiting_fulfillment;24,33;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;6,23;77,95;28.09.2020 21:08;28.09.2020 21:10;29.09.2020 00:00;1.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;18,45
ORDER LINE;CLogistique;20092821012T4LC;28.09.2020 19:01;1-300057160;TOP-RTV140/black;77,95;0;0;77,95;;TOP;awaiting_fulfillment;24,33;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;6,23;77,95;28.09.2020 21:08;28.09.2020 21:10;29.09.2020 00:00;1.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;18,45
ORDER LINE;Fnac;GE5EMNQQBNJFK;28.09.2020 19:21;1-300057161;TOP-MalwaM3/white;64,95;0;19,95;84,9;;TOP;shipped;24,87;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;9,74;0;84,9;28.09.2020 22:19;28.09.2020 22:30;30.09.2020 00:00;9.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;36,14
ORDER LINE;Fnac;GE5EMNQQBNJFK;28.09.2020 19:21;1-300057161;TOP-MalwaM3/white;64,95;0;19,95;84,9;;TOP;shipped;24,87;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;9,74;0;84,9;28.09.2020 22:19;28.09.2020 22:30;30.09.2020 00:00;9.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;36,14
ORDER LINE;Monechelle;M200923824741;28.09.2020 19:39;1-300057162;TOP-Garderoba/black;99,95;0;0;99,95;;TOP;shipped;35,24;0;0;1.10.2020 19:12;0000-00-00 00:00:00;DPD;0;14,99;0;99,95;28.09.2020 22:19;28.09.2020 22:30;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;4;2;1;7;33,06
ORDER LINE;Monechelle;M200923824741;28.09.2020 19:39;1-300057162;TOP-Garderoba/black;99,95;0;0;99,95;;TOP;shipped;35,24;0;0;1.10.2020 19:12;0000-00-00 00:00:00;DPD;0;14,99;0;99,95;28.09.2020 22:19;28.09.2020 22:30;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;4;2;1;7;33,06
ORDER LINE;CLogistique;20092821222SY7E;28.09.2020 19:22;1-300057165;TOP-M3/dab_artisan;79,95;0;0;79,95;;TOP;awaiting_fulfillment;24,87;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;1,92;0;13,91;81,87;28.09.2020 22:19;28.09.2020 22:30;29.09.2020 00:00;1.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;10,3
ORDER LINE;CLogistique;20092821222SY7E;28.09.2020 19:22;1-300057165;TOP-M3/dab_artisan;79,95;0;0;79,95;;TOP;awaiting_fulfillment;24,87;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;1,92;0;13,91;81,87;28.09.2020 22:19;28.09.2020 22:30;29.09.2020 00:00;1.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;10,3
ORDER LINE;CDiscount;20092820442T9XE;28.09.2020 18:44;1-300057168;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:20;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;28.09.2020 22:19;28.09.2020 22:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,3
ORDER LINE;CDiscount;20092820442T9XE;28.09.2020 18:44;1-300057168;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:20;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;28.09.2020 22:19;28.09.2020 22:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,3
ORDER LINE;CDiscount;20092820442T9YG;28.09.2020 18:44;1-300057169;TOP-KaroK6-140-Beton;114,95;0;19,95;134,9;;TOP;shipped;47,59;0;0;1.10.2020 18:16;0000-00-00 00:00:00;UPS;0;0;10,79;134,9;28.09.2020 22:19;28.09.2020 22:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;54,04
ORDER LINE;CDiscount;20092820442T9YG;28.09.2020 18:44;1-300057169;TOP-KaroK6-140-Beton;114,95;0;19,95;134,9;;TOP;shipped;47,59;0;0;1.10.2020 18:16;0000-00-00 00:00:00;UPS;0;0;10,79;134,9;28.09.2020 22:19;28.09.2020 22:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;54,04
ORDER LINE;CDiscount;20092821362SUFK;28.09.2020 19:36;1-300057171;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;2,63;0;8,12;112,53;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,32
ORDER LINE;CDiscount;20092821362SUFK;28.09.2020 19:36;1-300057171;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;2,63;0;8,12;112,53;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,32
ORDER LINE;CDiscount;20092821342SUUW;28.09.2020 19:34;1-300057172;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:24;0000-00-00 00:00:00;UPS;0;0;5,49;109,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;42,14
ORDER LINE;CDiscount;20092821342SUUW;28.09.2020 19:34;1-300057172;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:24;0000-00-00 00:00:00;UPS;0;0;5,49;109,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;42,14
ORDER LINE;Monechelle;M200923826485;28.09.2020 20:42;1-300057173;TOP-RTV140/black;77,95;0;0;77,95;;TOP;shipped;24,33;0;0;1.10.2020 19:15;0000-00-00 00:00:00;DPD;0;11,69;0;77,95;28.09.2020 23:34;28.09.2020 23:45;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;4;2;1;7;28,94
ORDER LINE;Monechelle;M200923826485;28.09.2020 20:42;1-300057173;TOP-RTV140/black;77,95;0;0;77,95;;TOP;shipped;24,33;0;0;1.10.2020 19:15;0000-00-00 00:00:00;DPD;0;11,69;0;77,95;28.09.2020 23:34;28.09.2020 23:45;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;4;2;1;7;28,94
ORDER LINE;CDiscount;20092821532SPIF;28.09.2020 19:53;1-300057176;TOP-R60/white;66,95;0;9,95;76,9;;TOP;shipped;22,9;0;0;1.10.2020 19:13;0000-00-00 00:00:00;DPD;0;0;11,53;76,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;29,65
ORDER LINE;CDiscount;20092821532SPIF;28.09.2020 19:53;1-300057176;TOP-R60/white;66,95;0;9,95;76,9;;TOP;shipped;22,9;0;0;1.10.2020 19:13;0000-00-00 00:00:00;DPD;0;0;11,53;76,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;29,65
ORDER LINE;CDiscount;20092821452SS12;28.09.2020 19:45;1-300057177;TOP-S33/sonoma;59,95;0;9,95;69,9;;TOP;shipped;23,98;0;0;1.10.2020 19:13;0000-00-00 00:00:00;DPD;0;0;5,59;69,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;28,68
ORDER LINE;CDiscount;20092821452SS12;28.09.2020 19:45;1-300057177;TOP-S33/sonoma;59,95;0;9,95;69,9;;TOP;shipped;23,98;0;0;1.10.2020 19:13;0000-00-00 00:00:00;DPD;0;0;5,59;69,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;28,68
ORDER LINE;CDiscount;20092821402STBL;28.09.2020 19:40;1-300057178;TOP-Denver/white;85,99;0;0;85,99;;TOP;shipped;30,77;0;0;30.09.2020 15:18;0000-00-00 00:00:00;UPS;2,07;0;7,22;88,06;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;31,94
ORDER LINE;CDiscount;20092821402STBL;28.09.2020 19:40;1-300057178;TOP-Denver/white;85,99;0;0;85,99;;TOP;shipped;30,77;0;0;30.09.2020 15:18;0000-00-00 00:00:00;UPS;2,07;0;7,22;88,06;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;31,94
ORDER LINE;Monechelle;M200923827272;28.09.2020 21:16;1-300057180;TOP-S30/sonoma;76,95;0;0;76,95;;TOP;shipped;23,08;0;0;1.10.2020 23:18;0000-00-00 00:00:00;DPD;0;11,54;0;76,95;28.09.2020 23:34;28.09.2020 23:45;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;29,51
ORDER LINE;Monechelle;M200923827272;28.09.2020 21:16;1-300057180;TOP-S30/sonoma;76,95;0;0;76,95;;TOP;shipped;23,08;0;0;1.10.2020 23:18;0000-00-00 00:00:00;DPD;0;11,54;0;76,95;28.09.2020 23:34;28.09.2020 23:45;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;29,51
ORDER LINE;CDiscount;20092822172SJ0C;28.09.2020 20:17;1-300057182;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:20;0000-00-00 00:00:00;UPS;0;0;5,49;109,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;42,14
ORDER LINE;CDiscount;20092822172SJ0C;28.09.2020 20:17;1-300057182;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:20;0000-00-00 00:00:00;UPS;0;0;5,49;109,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;42,14
ORDER LINE;CDiscount;20092822372SE44;28.09.2020 20:37;1-300057183;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:15;0000-00-00 00:00:00;UPS;2,76;0;10,3;235,32;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;43,37
ORDER LINE;CDiscount;20092822372SE44;28.09.2020 20:37;1-300057183;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:24;0000-00-00 00:00:00;UPS;2,76;0;10,3;235,32;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;35,03
ORDER LINE;CDiscount;20092822372SE44;28.09.2020 20:37;1-300057183;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:15;0000-00-00 00:00:00;UPS;2,76;0;10,3;235,32;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;43,37
ORDER LINE;CDiscount;20092822372SE44;28.09.2020 20:37;1-300057183;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:24;0000-00-00 00:00:00;UPS;2,76;0;10,3;235,32;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;35,03
ORDER LINE;CDiscount;20092822352SEJZ;28.09.2020 20:35;1-300057184;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;0;0;5,49;109,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;42,14
ORDER LINE;CDiscount;20092822352SEJZ;28.09.2020 20:35;1-300057184;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;0;0;5,49;109,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;42,14
ORDER LINE;CDiscount;20092822282SGH3;28.09.2020 20:28;1-300057185;TOP-R60/black;66,95;0;9,95;76,9;;TOP;shipped;22,9;0;0;1.10.2020 19:16;0000-00-00 00:00:00;DPD;0;0;11,53;76,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;29,65
ORDER LINE;CDiscount;20092822282SGH3;28.09.2020 20:28;1-300057185;TOP-R60/black;66,95;0;9,95;76,9;;TOP;shipped;22,9;0;0;1.10.2020 19:16;0000-00-00 00:00:00;DPD;0;0;11,53;76,9;28.09.2020 23:34;28.09.2020 23:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;29,65
ORDER LINE;conforama;4909185501-A;28.09.2020 17:16;1-300057186;TOP-RTV-DEKO-140-BIEL-POLYSK;88,95;0;9,95;98,9;;TOP;awaiting_fulfillment;32,74;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;15,12;0;98,9;29.09.2020 00:49;29.09.2020 00:51;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting Protocol;0;4;0;0;4;18,61
ORDER LINE;conforama;4909185501-A;28.09.2020 17:16;1-300057186;TOP-RTV-DEKO-140-BIEL-POLYSK;88,95;0;9,95;98,9;;TOP;awaiting_fulfillment;32,74;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;15,12;0;98,9;29.09.2020 00:49;29.09.2020 00:51;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting Protocol;0;4;0;0;4;18,61
ORDER LINE;CDiscount;20092823022S8VG;28.09.2020 21:02;1-300057187;TOP-M8/black/120;142,95;0;19,95;162,9;;TOP;awaiting_fulfillment;52,96;0;30,86;0000-00-00 00:00:00;0000-00-00 00:00:00;;3,91;0;28,34;166,81;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;4;0;0;4;20,33
ORDER LINE;CDiscount;20092823022S8VG;28.09.2020 21:02;1-300057187;TOP-M8/black/120;142,95;0;19,95;162,9;;TOP;awaiting_fulfillment;52,96;0;30,86;0000-00-00 00:00:00;0000-00-00 00:00:00;;3,91;0;28,34;166,81;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;4;0;0;4;20,33
ORDER LINE;CDiscount;20092822562SA0G;28.09.2020 20:56;1-300057188;TOP-MalwaM4/wenge;89,95;0;9,95;99,9;;TOP;shipped;30,24;0;0;30.09.2020 15:29;0000-00-00 00:00:00;UPS;0;0;14,98;99,9;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;38,03
ORDER LINE;CDiscount;20092822562SA0G;28.09.2020 20:56;1-300057188;TOP-MalwaM4/wenge;89,95;0;9,95;99,9;;TOP;shipped;30,24;0;0;30.09.2020 15:29;0000-00-00 00:00:00;UPS;0;0;14,98;99,9;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;38,03
ORDER LINE;CDiscount;20092823102S7EA;28.09.2020 21:10;1-300057192;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:17;0000-00-00 00:00:00;UPS;2,88;0;12,47;122,78;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;1;1;6;41,1
ORDER LINE;CDiscount;20092823102S7EA;28.09.2020 21:10;1-300057192;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:17;0000-00-00 00:00:00;UPS;2,88;0;12,47;122,78;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;1;1;6;41,1
ORDER LINE;CDiscount;20092823552S0JS;28.09.2020 21:55;1-300057194;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;0;2;6;37,3
ORDER LINE;CDiscount;20092823552S0JS;28.09.2020 21:55;1-300057194;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;0;2;6;37,3
ORDER LINE;CDiscount;20092823482S1K8;28.09.2020 21:48;1-300057196;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:22;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;0;2;6;37,3
ORDER LINE;CDiscount;20092823482S1K8;28.09.2020 21:48;1-300057196;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:22;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;29.09.2020 00:49;29.09.2020 00:51;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;0;2;6;37,3
ORDER LINE;CLogistique;20092903502RNJ2;29.09.2020 01:50;1-300057198;TOP-RTV140/sonoma;77,95;0;0;77,95;;TOP;awaiting_fulfillment;24,33;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;1,87;0;8,1;79,82;29.09.2020 07:01;29.09.2020 07:10;1.10.2020 00:00;7.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;15,02
ORDER LINE;CLogistique;20092903502RNJ2;29.09.2020 01:50;1-300057198;TOP-RTV140/sonoma;77,95;0;0;77,95;;TOP;awaiting_fulfillment;24,33;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;1,87;0;8,1;79,82;29.09.2020 07:01;29.09.2020 07:10;1.10.2020 00:00;7.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;15,02
ORDER LINE;CDiscount;20092905392RGSQ;29.09.2020 03:39;1-300057199;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:17;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;29.09.2020 07:01;29.09.2020 07:10;13.10.2020 00:00;22.10.2020 00:00;Shipped;No;Awaiting shipment;0;4;0;2;6;37,3
ORDER LINE;CDiscount;20092905392RGSQ;29.09.2020 03:39;1-300057199;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:17;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;29.09.2020 07:01;29.09.2020 07:10;13.10.2020 00:00;22.10.2020 00:00;Shipped;No;Awaiting shipment;0;4;0;2;6;37,3
ORDER LINE;CDiscount;20092907272R8FV;29.09.2020 05:27;1-300057201;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:23;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;29.09.2020 09:21;29.09.2020 09:30;13.10.2020 00:00;22.10.2020 00:00;Shipped;No;Awaiting shipment;0;4;0;2;6;37,3
ORDER LINE;CDiscount;20092907272R8FV;29.09.2020 05:27;1-300057201;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:23;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;29.09.2020 09:21;29.09.2020 09:30;13.10.2020 00:00;22.10.2020 00:00;Shipped;No;Awaiting shipment;0;4;0;2;6;37,3
ORDER LINE;Darty;98526466_771379-A;29.09.2020 04:52;1-300057203;TOP-S33/wenge;78,95;0;9,95;88,9;;TOP;awaiting_fulfillment;23,98;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;0;88,9;29.09.2020 09:21;29.09.2020 09:30;22.10.2020 00:00;2.11.2020 00:00;;No;Awaiting Protocol;0;4;0;0;4;34,15
ORDER LINE;Darty;98526466_771379-A;29.09.2020 04:52;1-300057203;TOP-S33/wenge;78,95;0;9,95;88,9;;TOP;awaiting_fulfillment;23,98;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;0;88,9;29.09.2020 09:21;29.09.2020 09:30;22.10.2020 00:00;2.11.2020 00:00;;No;Awaiting Protocol;0;4;0;0;4;34,15
ORDER LINE;Monechelle;M200923829870;29.09.2020 06:47;1-300057204;TOP-M8/sonoma/120;162,95;0;0;162,95;;TOP;shipped;52,96;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;24,44;0;162,95;29.09.2020 09:21;29.09.2020 09:30;6.10.2020 00:00;15.10.2020 00:00;;No;Awaiting shipment;0;4;1;1;6;58,39
ORDER LINE;Monechelle;M200923829870;29.09.2020 06:47;1-300057204;TOP-M8/sonoma/120;162,95;0;0;162,95;;TOP;shipped;52,96;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;24,44;0;162,95;29.09.2020 09:21;29.09.2020 09:30;6.10.2020 00:00;15.10.2020 00:00;;No;Awaiting shipment;0;4;1;1;6;58,39
ORDER LINE;CDiscount;20092908522QZSX;29.09.2020 06:52;1-300057210;TOP-Garderoba/white;99,95;0;0;99,95;;TOP;shipped;35,24;0;0;1.10.2020 23:37;0000-00-00 00:00:00;DPD;2,4;0;17,39;102,35;29.09.2020 10:33;29.09.2020 10:45;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;28,66
ORDER LINE;CDiscount;20092908522QZSX;29.09.2020 06:52;1-300057210;TOP-Garderoba/white;99,95;0;0;99,95;;TOP;shipped;35,24;0;0;1.10.2020 23:37;0000-00-00 00:00:00;DPD;2,4;0;17,39;102,35;29.09.2020 10:33;29.09.2020 10:45;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;28,66
ORDER LINE;CDiscount;20092909552QOMJ;29.09.2020 07:55;1-300057213;TOP-S33/white;59,95;0;9,95;69,9;;TOP;awaiting_fulfillment;23,98;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;5,59;69,9;29.09.2020 11:51;29.09.2020 11:52;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;4;0;0;4;12,73
ORDER LINE;CDiscount;20092909552QOMJ;29.09.2020 07:55;1-300057213;TOP-S33/white;59,95;0;9,95;69,9;;TOP;awaiting_fulfillment;23,98;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;5,59;69,9;29.09.2020 11:51;29.09.2020 11:52;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;4;0;0;4;12,73
ORDER LINE;CDiscount;20092909472QQLB;29.09.2020 07:47;1-300057216;TOP-R40/black;57,95;0;9,95;67,9;;TOP;shipped;18,43;0;0;1.10.2020 23:21;0000-00-00 00:00:00;DPD;0;0;10,18;67,9;29.09.2020 11:51;29.09.2020 11:52;13.10.2020 00:00;22.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;27,97
